Version,Timestamp,Simuliertes Scenario,Steps,Flocking,Konsens,Fertige Fahrzeuge,Nicht fertige Fahrzeuge,Emergency Brakes,Kollisionen,min Zeit,avg Zeit,maxZeit,avg Distanz,sum Distanz,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,FLOCKING_DEACTIVATION_COOLDOWN,NEIGHBOR_RADIUS_FOR_TRAFFIC,MAX_MIN_DISTANCE_DIFF,COHESION_MINIMUM_UTILIZATION_OFFSET_ON_NEW_LANE,COHESION_LANE_CHANGE_COOLDOWN,seperationPercentageWhenAligmentAcellarate
eval 4,2024-11-28T16:42:22.620932600,ENDE_VON_ZWEI_SPUREN,300,true,true,116,242,126,21,70.0,135.91379310344828,208.0,1445.145085004068,517361.9404314564,min:1  avg:23.08529411764706  max:122,min:1  avg:32.13746630727763  max:94,min:2  avg:46.636591478696744  max:133,min:1  avg:9.781954887218046  max:70,80.0,60.0,1.4,1.2,20,0.2
eval 4,2024-11-28T16:45:44.236730100,ENDE_VON_ZWEI_SPUREN,300,true,true,113,257,98,15,70.0,142.08849557522123,203.0,1400.8043491786643,516896.8048469272,min:1  avg:21.53235294117647  max:127,min:1  avg:34.437333333333335  max:114,min:2  avg:50.834170854271356  max:129,min:1  avg:9.583941605839415  max:70,80.0,60.0,1.4,1.2,20,0.6000000000000001
eval 4,2024-11-28T16:48:33.322607800,ENDE_VON_ZWEI_SPUREN,300,true,true,123,257,106,8,68.0,135.64227642276424,199.0,1442.7497997214384,548244.9238941466,min:1  avg:18.98502994011976  max:99,min:1  avg:36.005464480874316  max:97,min:1  avg:51.35189873417721  max:112,min:1  avg:10.73873873873874  max:161,80.0,60.0,1.4,1.2,20,0.8
eval 4,2024-11-28T16:51:16.605511600,ENDE_VON_ZWEI_SPUREN,300,true,true,117,246,162,18,68.0,132.13675213675214,209.0,1458.0458570393423,527812.6002482419,min:1  avg:20.917933130699087  max:107,min:1  avg:33.88826815642458  max:108,min:1  avg:49.241813602015114  max:154,min:1  avg:9.975206611570249  max:86,80.0,60.0,1.4,1.2,30,0.2
eval 4,2024-11-28T16:53:56.224813,ENDE_VON_ZWEI_SPUREN,300,true,true,108,253,112,19,71.0,141.0648148148148,203.0,1422.8214850615977,512215.73462217516,min:1  avg:21.823353293413174  max:126,min:1  avg:34.1764705882353  max:143,min:1  avg:47.25879396984924  max:131,min:1  avg:11.0  max:71,80.0,60.0,1.4,1.2,30,0.4
eval 4,2024-11-28T16:56:33.570782500,ENDE_VON_ZWEI_SPUREN,300,true,true,122,241,133,18,71.0,129.50819672131146,203.0,1480.4050836534616,537387.0453662066,min:1  avg:18.901840490797547  max:98,min:1  avg:32.74386920980926  max:102,min:1  avg:47.22670025188917  max:116,min:1  avg:9.25  max:139,80.0,60.0,1.4,1.2,30,0.6000000000000001
eval 4,2024-11-28T16:59:14.542528400,ENDE_VON_ZWEI_SPUREN,300,true,true,118,248,86,16,70.0,131.6271186440678,203.0,1457.402222678086,531951.8112775014,min:1  avg:20.792569659442723  max:95,min:1  avg:32.78453038674033  max:99,min:1  avg:49.48346055979644  max:133,min:1  avg:9.216  max:142,80.0,60.0,1.4,1.2,30,0.8
eval 4,2024-11-28T17:01:55.966111200,ENDE_VON_ZWEI_SPUREN,300,true,true,107,248,126,22,68.0,142.5981308411215,212.0,1396.3006824733275,495686.74227803125,min:1  avg:21.40366972477064  max:95,min:1  avg:34.76229508196721  max:108,min:2  avg:50.14070351758794  max:122,min:1  avg:10.19672131147541  max:49,80.0,60.0,1.4,1.4,10,0.2
eval 4,2024-11-28T17:04:46.538737100,ENDE_VON_ZWEI_SPUREN,300,true,true,111,253,87,17,70.0,143.63063063063063,204.0,1397.0177119335285,508514.44714380434,min:1  avg:23.78637770897833  max:100,min:1  avg:35.297814207650276  max:125,min:1  avg:51.164556962025316  max:125,min:1  avg:9.829268292682928  max:70,80.0,60.0,1.4,1.4,10,0.4
eval 4,2024-11-28T17:07:48.787055800,ENDE_VON_ZWEI_SPUREN,300,true,true,103,278,99,8,70.0,136.8640776699029,215.0,1345.866699614381,512775.2125530792,min:1  avg:22.840236686390533  max:149,min:1  avg:32.81940700808625  max:111,min:2  avg:53.24936386768448  max:143,min:1  avg:10.365217391304348  max:93,80.0,60.0,1.4,1.4,10,0.6000000000000001
eval 4,2024-11-28T17:10:08.913134700,ENDE_VON_ZWEI_SPUREN,300,true,true,121,220,91,26,68.0,121.48760330578513,187.0,1531.5936691557067,520741.8475129403,min:1  avg:16.981424148606813  max:96,min:1  avg:31.636887608069163  max:113,min:1  avg:43.282051282051285  max:105,min:1  avg:9.491935483870968  max:86,80.0,60.0,1.4,1.4,10,0.8
eval 4,2024-11-28T17:13:07.380684100,ENDE_VON_ZWEI_SPUREN,300,true,true,110,250,126,20,69.0,131.54545454545453,209.0,1414.3869003087184,509179.2841111386,min:1  avg:21.474320241691842  max:115,min:1  avg:31.751351351351353  max:104,min:2  avg:48.0  max:128,min:1  avg:10.37719298245614  max:70,80.0,60.0,1.4,1.4,20,0.2
eval 4,2024-11-28T17:16:02.856734500,ENDE_VON_ZWEI_SPUREN,300,true,true,108,272,86,9,70.0,140.0462962962963,211.0,1347.5265766071093,512060.0991107015,min:1  avg:23.440119760479043  max:137,min:1  avg:34.553424657534244  max:149,min:2  avg:52.28974358974359  max:130,min:1  avg:11.548076923076923  max:89,80.0,60.0,1.4,1.4,20,0.4
eval 4,2024-11-28T17:18:48.453725200,ENDE_VON_ZWEI_SPUREN,300,true,true,112,252,120,19,68.0,136.80357142857142,208.0,1420.6108201218508,517102.3385243537,min:1  avg:19.02089552238806  max:103,min:1  avg:32.81917808219178  max:110,min:2  avg:51.7925  max:142,min:1  avg:10.902654867256636  max:166,80.0,60.0,1.4,1.4,20,0.6000000000000001
eval 4,2024-11-28T17:21:27.966521100,ENDE_VON_ZWEI_SPUREN,300,true,true,114,245,117,23,68.0,133.66666666666666,204.0,1418.1081886794123,509100.83973590896,min:1  avg:19.356287425149702  max:100,min:1  avg:32.287234042553195  max:93,min:2  avg:49.74752475247525  max:111,min:1  avg:10.121212121212121  max:55,80.0,60.0,1.4,1.4,20,0.8
eval 4,2024-11-28T17:24:27.384109700,ENDE_VON_ZWEI_SPUREN,300,true,true,111,258,113,16,70.0,143.63063063063063,222.0,1402.6977480970784,517595.4690478219,min:1  avg:21.973760932944607  max:123,min:1  avg:35.30213903743316  max:122,min:1  avg:51.73869346733668  max:139,min:1  avg:9.836065573770492  max:149,80.0,60.0,1.4,1.4,30,0.2
eval 4,2024-11-28T17:27:11.423331900,ENDE_VON_ZWEI_SPUREN,300,true,true,111,256,123,16,70.0,141.11711711711712,211.0,1403.0553855939766,513518.2711273954,min:1  avg:20.731927710843372  max:107,min:1  avg:33.99178082191781  max:119,min:1  avg:52.06565656565657  max:141,min:1  avg:9.81081081081081  max:74,80.0,60.0,1.4,1.4,30,0.4
eval 4,2024-11-28T17:29:54.124209400,ENDE_VON_ZWEI_SPUREN,300,true,true,126,249,103,13,70.0,127.15873015873017,199.0,1465.1704420797173,549438.915779894,min:1  avg:19.740963855421686  max:92,min:1  avg:34.07297297297297  max:106,min:1  avg:48.4425  max:121,min:1  avg:8.968992248062015  max:70,80.0,60.0,1.4,1.4,30,0.6000000000000001
eval 4,2024-11-28T17:32:40.544618200,ENDE_VON_ZWEI_SPUREN,300,true,true,99,266,112,18,71.0,137.35353535353536,209.0,1367.1098685147545,498995.10200788535,min:1  avg:20.31152647975078  max:101,min:1  avg:35.5  max:115,min:2  avg:51.35087719298246  max:139,min:1  avg:10.88785046728972  max:82,80.0,60.0,1.4,1.4,30,0.8
eval 4,2024-11-28T17:35:35.580455300,ENDE_VON_ZWEI_SPUREN,300,true,true,110,249,97,18,68.0,138.97272727272727,210.0,1412.1695823599619,505556.71048486634,min:1  avg:23.143302180685357  max:135,min:1  avg:35.49438202247191  max:116,min:2  avg:46.79389312977099  max:122,min:1  avg:9.881889763779528  max:65,80.0,60.0,1.4,1.5999999999999999,10,0.2
eval 4,2024-11-28T17:38:12.723663700,ENDE_VON_ZWEI_SPUREN,300,true,true,103,258,76,18,70.0,140.5728155339806,212.0,1390.7727079523038,500678.1748628293,min:1  avg:22.846846846846848  max:136,min:1  avg:33.67777777777778  max:114,min:1  avg:51.91645569620253  max:126,min:1  avg:10.016949152542374  max:85,80.0,60.0,1.4,1.5999999999999999,10,0.4
eval 4,2024-11-28T17:41:13.238879100,ENDE_VON_ZWEI_SPUREN,300,true,true,104,238,108,26,68.0,142.23076923076923,219.0,1432.9362857702267,488631.2734476473,min:1  avg:20.65548780487805  max:92,min:1  avg:33.18559556786703  max:94,min:1  avg:52.13740458015267  max:130,min:1  avg:9.814159292035399  max:69,80.0,60.0,1.4,1.5999999999999999,10,0.6000000000000001
eval 4,2024-11-28T17:43:58.674417900,ENDE_VON_ZWEI_SPUREN,300,true,true,102,251,95,22,70.0,143.95098039215685,207.0,1392.9841880576414,491723.4183843474,min:1  avg:22.28955223880597  max:116,min:1  avg:35.35149863760218  max:112,min:2  avg:51.562025316455696  max:129,min:1  avg:10.690909090909091  max:70,80.0,60.0,1.4,1.5999999999999999,10,0.8
eval 4,2024-11-28T17:46:38.831664900,ENDE_VON_ZWEI_SPUREN,300,true,true,114,232,162,27,68.0,129.67543859649123,205.0,1452.9626424106434,502725.0742740826,min:1  avg:20.52409638554217  max:96,min:1  avg:31.671195652173914  max:114,min:2  avg:48.76381909547739  max:120,min:1  avg:8.937007874015748  max:92,80.0,60.0,1.4,1.5999999999999999,20,0.2
eval 4,2024-11-28T17:49:24.616303,ENDE_VON_ZWEI_SPUREN,300,true,true,115,228,117,28,68.0,132.2173913043478,204.0,1486.738481692514,509951.29922053224,min:1  avg:18.68768768768769  max:90,min:1  avg:33.77134986225895  max:98,min:2  avg:49.47979797979798  max:134,min:1  avg:10.728971962616823  max:63,80.0,60.0,1.4,1.5999999999999999,20,0.4
eval 4,2024-11-28T17:52:05.551419400,ENDE_VON_ZWEI_SPUREN,300,true,true,119,235,113,19,71.0,135.8655462184874,211.0,1485.2926079094666,524308.2905920417,min:1  avg:18.64242424242424  max:95,min:1  avg:33.06442577030813  max:116,min:2  avg:51.968911917098445  max:128,min:1  avg:9.596638655462185  max:258,80.0,60.0,1.4,1.5999999999999999,20,0.6000000000000001
eval 4,2024-11-28T17:54:49.600709900,ENDE_VON_ZWEI_SPUREN,300,true,true,108,258,105,14,70.0,131.78703703703704,200.0,1392.1836470583744,508147.03117630666,min:1  avg:21.52252252252252  max:91,min:1  avg:32.75414364640884  max:109,min:2  avg:52.130102040816325  max:137,min:1  avg:10.475409836065573  max:70,80.0,60.0,1.4,1.5999999999999999,20,0.8
eval 4,2024-11-28T17:57:25.214069700,ENDE_VON_ZWEI_SPUREN,300,true,true,117,224,156,30,70.0,126.05128205128206,197.0,1504.289831661471,511458.54276490014,min:1  avg:18.378612716763005  max:86,min:1  avg:33.954054054054055  max:132,min:2  avg:43.20854271356784  max:105,min:1  avg:8.620437956204379  max:70,80.0,60.0,1.4,1.5999999999999999,30,0.2
eval 4,2024-11-28T18:00:11.024675300,ENDE_VON_ZWEI_SPUREN,300,true,true,103,270,104,11,71.0,136.61165048543688,214.0,1348.3644512193744,502939.94030482665,min:1  avg:23.801223241590215  max:121,min:1  avg:35.035812672176306  max:111,min:1  avg:51.61892583120205  max:134,min:1  avg:10.745454545454546  max:71,80.0,60.0,1.4,1.5999999999999999,30,0.4
eval 4,2024-11-28T18:03:07.281933100,ENDE_VON_ZWEI_SPUREN,300,true,true,105,267,69,13,71.0,150.53333333333333,221.0,1353.2017500216723,503391.0510080621,min:1  avg:24.442477876106196  max:133,min:1  avg:37.13550135501355  max:133,min:1  avg:53.6253164556962  max:126,min:1  avg:9.920353982300885  max:71,80.0,60.0,1.4,1.5999999999999999,30,0.6000000000000001
eval 4,2024-11-28T18:05:45.666400800,ENDE_VON_ZWEI_SPUREN,300,true,true,123,233,122,18,70.0,128.82926829268294,197.0,1492.7498077219075,531418.931548999,min:1  avg:17.55246913580247  max:86,min:1  avg:32.5819209039548  max:98,min:1  avg:51.318766066838045  max:110,min:1  avg:9.082706766917294  max:90,80.0,60.0,1.4,1.5999999999999999,30,0.8
eval 4,2024-11-28T18:08:29.889263100,ENDE_VON_ZWEI_SPUREN,300,true,true,116,248,117,17,71.0,136.88793103448276,206.0,1442.1249250007863,523491.3477752854,min:1  avg:20.634146341463413  max:109,min:1  avg:34.38586956521739  max:108,min:2  avg:51.40759493670886  max:131,min:1  avg:9.617886178861788  max:73,80.0,60.0,1.4,1.7999999999999998,10,0.2
eval 4,2024-11-28T18:11:12.963708300,ENDE_VON_ZWEI_SPUREN,300,true,true,106,238,112,25,70.0,141.06603773584905,207.0,1448.3053430974114,496768.73268241214,min:1  avg:21.006006006006007  max:104,min:1  avg:32.56983240223464  max:107,min:1  avg:49.58163265306123  max:132,min:1  avg:10.736842105263158  max:70,80.0,60.0,1.4,1.7999999999999998,10,0.4
eval 4,2024-11-28T18:13:51.578616200,ENDE_VON_ZWEI_SPUREN,300,true,true,114,238,115,20,67.0,131.78947368421052,200.0,1464.6706314000512,514099.391621418,min:1  avg:20.550632911392405  max:143,min:1  avg:31.31564245810056  max:93,min:1  avg:50.98974358974359  max:134,min:1  avg:9.4251968503937  max:121,80.0,60.0,1.4,1.7999999999999998,10,0.6000000000000001
eval 4,2024-11-28T18:16:41.753562500,ENDE_VON_ZWEI_SPUREN,300,true,true,110,261,72,14,68.0,138.54545454545453,222.0,1382.3958127411647,511486.45071423094,min:1  avg:22.90566037735849  max:136,min:1  avg:34.57340720221607  max:110,min:1  avg:52.7632241813602  max:126,min:1  avg:9.917355371900827  max:66,80.0,60.0,1.4,1.7999999999999998,10,0.8
eval 4,2024-11-28T18:19:14.983849100,ENDE_VON_ZWEI_SPUREN,300,true,true,121,239,104,18,71.0,129.2479338842975,199.0,1472.9171338778663,528777.251062154,min:1  avg:20.1030303030303  max:91,min:1  avg:33.425  max:97,min:1  avg:46.86734693877551  max:124,min:1  avg:8.946969696969697  max:71,80.0,60.0,1.4,1.7999999999999998,20,0.2
eval 4,2024-11-28T18:21:54.105876800,ENDE_VON_ZWEI_SPUREN,300,true,true,123,234,126,20,68.0,130.89430894308944,196.0,1509.5884821941072,537413.4996611022,min:1  avg:18.734939759036145  max:103,min:1  avg:34.24585635359116  max:116,min:1  avg:46.464646464646464  max:113,min:1  avg:9.589147286821705  max:148,80.0,60.0,1.4,1.7999999999999998,20,0.4
eval 4,2024-11-28T18:24:55.173190500,ENDE_VON_ZWEI_SPUREN,300,true,true,106,266,96,11,71.0,140.4811320754717,213.0,1374.3795194437103,511269.1812330602,min:1  avg:21.70278637770898  max:117,min:1  avg:34.62021857923497  max:120,min:1  avg:55.03562340966921  max:135,min:1  avg:10.508928571428571  max:71,80.0,60.0,1.4,1.7999999999999998,20,0.6000000000000001
eval 4,2024-11-28T18:27:31.302239900,ENDE_VON_ZWEI_SPUREN,300,true,true,115,241,80,19,68.0,133.47826086956522,205.0,1458.925408166202,517918.5198990017,min:1  avg:21.00609756097561  max:129,min:1  avg:33.768802228412255  max:125,min:1  avg:49.07397959183673  max:122,min:1  avg:9.5  max:52,80.0,60.0,1.4,1.7999999999999998,20,0.8
eval 4,2024-11-28T18:30:10.263295700,ENDE_VON_ZWEI_SPUREN,300,true,true,116,232,140,25,70.0,135.8793103448276,205.0,1471.159335431512,510492.28939473466,min:1  avg:21.330246913580247  max:111,min:1  avg:31.497252747252748  max:120,min:1  avg:48.82994923857868  max:129,min:1  avg:9.626984126984127  max:143,80.0,60.0,1.4,1.7999999999999998,30,0.2
eval 4,2024-11-28T18:33:02.625944600,ENDE_VON_ZWEI_SPUREN,300,true,true,110,253,96,16,68.0,134.4909090909091,200.0,1412.2419827162844,512643.8397260112,min:1  avg:23.803076923076922  max:123,min:1  avg:34.44474393530997  max:138,min:2  avg:49.29262086513995  max:122,min:1  avg:9.076923076923077  max:71,80.0,60.0,1.4,1.7999999999999998,30,0.4
eval 4,2024-11-28T18:35:55.141206800,ENDE_VON_ZWEI_SPUREN,300,true,true,104,258,77,18,71.0,144.42307692307693,218.0,1364.0717857543584,492429.9146573234,min:1  avg:22.31641791044776  max:97,min:1  avg:36.55  max:119,min:2  avg:49.99238578680203  max:125,min:1  avg:10.285714285714286  max:114,80.0,60.0,1.4,1.7999999999999998,30,0.6000000000000001
eval 4,2024-11-28T18:38:43.741398900,ENDE_VON_ZWEI_SPUREN,300,true,true,100,265,96,14,70.0,143.79,220.0,1373.118937413697,499815.2932185857,min:1  avg:23.47129909365559  max:104,min:1  avg:33.466850828729285  max:120,min:2  avg:54.144329896907216  max:131,min:1  avg:10.672413793103448  max:73,80.0,60.0,1.4,1.7999999999999998,30,0.8
eval 4,2024-11-28T18:41:44.312133700,ENDE_VON_ZWEI_SPUREN,300,true,true,114,265,76,11,66.0,130.53508771929825,209.0,1381.8115955909195,522324.7831333676,min:1  avg:20.133333333333333  max:97,min:1  avg:41.976063829787236  max:125,min:2  avg:45.87185929648241  max:105,min:1  avg:10.169354838709678  max:128,80.0,60.0,1.5999999999999999,1.2,10,0.2
eval 4,2024-11-28T18:44:25.748007500,ENDE_VON_ZWEI_SPUREN,300,true,true,111,268,75,10,71.0,130.4144144144144,210.0,1354.1919469659995,511884.5559531478,min:1  avg:19.96518987341772  max:126,min:1  avg:41.437333333333335  max:137,min:1  avg:45.287531806615775  max:125,min:1  avg:10.092436974789916  max:71,80.0,60.0,1.5999999999999999,1.2,10,0.4
eval 4,2024-11-28T18:47:09.522105300,ENDE_VON_ZWEI_SPUREN,300,true,true,114,259,84,14,71.0,135.52631578947367,203.0,1393.1733472155104,518260.48516416986,min:1  avg:18.823920265780732  max:125,min:1  avg:40.70666666666666  max:121,min:1  avg:46.46482412060301  max:123,min:1  avg:9.898305084745763  max:201,80.0,60.0,1.5999999999999999,1.2,10,0.6000000000000001
eval 4,2024-11-28T18:50:00.507964800,ENDE_VON_ZWEI_SPUREN,300,true,true,105,271,97,11,67.0,132.02857142857144,208.0,1364.0119890809362,511504.4959053511,min:1  avg:21.125  max:96,min:1  avg:39.437333333333335  max:125,min:1  avg:48.54822335025381  max:124,min:1  avg:10.211382113821138  max:63,80.0,60.0,1.5999999999999999,1.2,10,0.8
eval 4,2024-11-28T18:52:57.130223700,ENDE_VON_ZWEI_SPUREN,300,true,true,110,266,102,10,68.0,141.65454545454546,212.0,1365.247774505193,511967.91543944745,min:1  avg:20.925925925925927  max:132,min:1  avg:42.4331550802139  max:124,min:1  avg:47.24111675126903  max:114,min:1  avg:10.148760330578513  max:101,80.0,60.0,1.5999999999999999,1.2,20,0.2
eval 4,2024-11-28T18:56:00.649082200,ENDE_VON_ZWEI_SPUREN,300,true,true,105,281,61,3,70.0,145.62857142857143,232.0,1324.7308342219756,511346.10200968257,min:1  avg:23.559105431309906  max:136,min:1  avg:45.06878306878307  max:131,min:1  avg:47.989769820971865  max:121,min:1  avg:11.14423076923077  max:70,80.0,60.0,1.5999999999999999,1.2,20,0.4
eval 4,2024-11-28T18:58:55.233266100,ENDE_VON_ZWEI_SPUREN,300,true,true,107,275,69,6,70.0,141.39252336448598,217.0,1337.9210485135088,511085.84053216036,min:1  avg:20.83112582781457  max:144,min:1  avg:45.97855227882037  max:135,min:1  avg:47.98205128205128  max:141,min:1  avg:10.724137931034482  max:70,80.0,60.0,1.5999999999999999,1.2,20,0.6000000000000001
eval 4,2024-11-28T19:01:37.056139100,ENDE_VON_ZWEI_SPUREN,300,true,true,110,249,88,20,71.0,139.70909090909092,202.0,1378.8624898397854,493632.77136264317,min:1  avg:16.128617363344052  max:102,min:1  avg:40.520325203252035  max:116,min:1  avg:47.66835443037974  max:121,min:1  avg:10.56140350877193  max:85,80.0,60.0,1.5999999999999999,1.2,20,0.8
eval 4,2024-11-28T19:04:27.235662100,ENDE_VON_ZWEI_SPUREN,300,true,true,102,267,90,13,69.0,141.0392156862745,213.0,1341.7327627940338,495099.38947099843,min:1  avg:21.038216560509554  max:93,min:1  avg:39.569148936170215  max:149,min:1  avg:49.150127226463106  max:129,min:1  avg:9.82882882882883  max:58,80.0,60.0,1.5999999999999999,1.2,30,0.2
eval 4,2024-11-28T19:07:16.376500100,ENDE_VON_ZWEI_SPUREN,300,true,true,101,269,76,14,70.0,136.75247524752476,212.0,1344.9881958876495,496300.64428254263,min:1  avg:22.11400651465798  max:120,min:1  avg:42.95187165775401  max:127,min:1  avg:45.844783715012724  max:122,min:1  avg:9.46031746031746  max:72,80.0,60.0,1.5999999999999999,1.2,30,0.4
eval 4,2024-11-28T19:10:02.549746700,ENDE_VON_ZWEI_SPUREN,300,true,true,118,258,61,10,68.0,132.38135593220338,210.0,1412.711370522442,529766.7639459157,min:1  avg:19.036544850498338  max:84,min:1  avg:41.82795698924731  max:127,min:1  avg:46.339285714285715  max:133,min:1  avg:9.545454545454545  max:58,80.0,60.0,1.5999999999999999,1.2,30,0.6000000000000001
eval 4,2024-11-28T19:12:50.425907700,ENDE_VON_ZWEI_SPUREN,300,true,true,109,263,51,10,68.0,137.94495412844037,214.0,1380.3035790629785,513472.931411428,min:1  avg:20.065359477124183  max:113,min:1  avg:41.771117166212534  max:139,min:1  avg:46.302564102564105  max:127,min:1  avg:10.088709677419354  max:53,80.0,60.0,1.5999999999999999,1.2,30,0.8
eval 4,2024-11-28T19:15:49.905055500,ENDE_VON_ZWEI_SPUREN,300,true,true,111,253,63,16,68.0,140.96396396396398,211.0,1388.640959008133,504076.66811995226,min:1  avg:20.5  max:119,min:1  avg:42.289972899728994  max:149,min:1  avg:45.84263959390863  max:163,min:1  avg:9.040983606557377  max:47,80.0,60.0,1.5999999999999999,1.4,10,0.2
eval 4,2024-11-28T19:18:39.964002500,ENDE_VON_ZWEI_SPUREN,300,true,true,103,271,47,10,68.0,141.14563106796118,213.0,1340.4678774473025,501334.9861652911,min:1  avg:20.504918032786886  max:135,min:1  avg:43.99191374663073  max:137,min:1  avg:48.01542416452442  max:116,min:1  avg:11.355140186915888  max:58,80.0,60.0,1.5999999999999999,1.4,10,0.4
eval 4,2024-11-28T19:21:36.992715300,ENDE_VON_ZWEI_SPUREN,300,true,true,112,258,78,11,68.0,134.125,208.0,1393.089123027842,515442.9755203016,min:1  avg:18.63036303630363  max:103,min:1  avg:41.0377358490566  max:124,min:1  avg:49.01036269430052  max:122,min:1  avg:9.384615384615385  max:117,80.0,60.0,1.5999999999999999,1.4,10,0.6000000000000001
eval 4,2024-11-28T19:24:27.723791600,ENDE_VON_ZWEI_SPUREN,300,true,true,102,268,69,13,68.0,135.66666666666666,217.0,1325.2677433632427,490349.0650443998,min:1  avg:21.947712418300654  max:145,min:1  avg:40.24331550802139  max:139,min:1  avg:47.8502538071066  max:120,min:1  avg:10.325396825396826  max:78,80.0,60.0,1.5999999999999999,1.4,10,0.8
eval 4,2024-11-28T19:27:05.696441100,ENDE_VON_ZWEI_SPUREN,300,true,true,103,251,98,20,68.0,143.6893203883495,219.0,1362.7655903030952,482419.0189672957,min:1  avg:17.523809523809526  max:83,min:1  avg:41.485175202156334  max:138,min:1  avg:47.1764705882353  max:122,min:1  avg:11.145299145299145  max:53,80.0,60.0,1.5999999999999999,1.4,20,0.2
eval 4,2024-11-28T19:30:08.949037,ENDE_VON_ZWEI_SPUREN,300,true,true,95,283,74,9,68.0,144.67368421052632,228.0,1253.2444190459937,473726.39039938565,min:1  avg:23.71153846153846  max:139,min:1  avg:42.805851063829785  max:157,min:1  avg:50.61068702290076  max:127,min:1  avg:11.052631578947368  max:79,80.0,60.0,1.5999999999999999,1.4,20,0.4
eval 4,2024-11-28T19:32:51.386773400,ENDE_VON_ZWEI_SPUREN,300,true,true,113,250,50,15,70.0,135.63716814159292,199.0,1423.197463402701,516620.6792151805,min:1  avg:17.094155844155843  max:79,min:1  avg:41.47978436657682  max:119,min:2  avg:45.99226804123711  max:117,min:1  avg:9.169491525423728  max:217,80.0,60.0,1.5999999999999999,1.4,20,0.6000000000000001
eval 4,2024-11-28T19:35:38.406240800,ENDE_VON_ZWEI_SPUREN,300,true,true,101,271,71,13,70.0,144.07920792079207,207.0,1327.5481671162813,492520.3700001404,min:1  avg:20.83108108108108  max:95,min:1  avg:43.61827956989247  max:131,min:2  avg:47.94670050761421  max:130,min:1  avg:9.971428571428572  max:70,80.0,60.0,1.5999999999999999,1.4,20,0.8
eval 4,2024-11-28T19:38:22.373363100,ENDE_VON_ZWEI_SPUREN,300,true,true,113,269,79,7,71.0,135.49557522123894,207.0,1374.4234543980208,525029.759580044,min:1  avg:19.37380191693291  max:127,min:1  avg:44.73118279569893  max:126,min:1  avg:46.29262086513995  max:118,min:1  avg:10.36936936936937  max:71,80.0,60.0,1.5999999999999999,1.4,30,0.2
eval 4,2024-11-28T19:41:07.603641200,ENDE_VON_ZWEI_SPUREN,300,true,true,119,255,57,12,68.0,137.0,217.0,1413.5176867326625,528655.6148380158,min:1  avg:19.143790849673202  max:119,min:1  avg:42.711590296495956  max:139,min:2  avg:46.441624365482234  max:125,min:1  avg:11.106796116504855  max:52,80.0,60.0,1.5999999999999999,1.4,30,0.4
eval 4,2024-11-28T19:44:06.733732200,ENDE_VON_ZWEI_SPUREN,300,true,true,108,274,69,9,70.0,142.71296296296296,226.0,1354.4675243550046,517406.5943036118,min:1  avg:20.723333333333333  max:101,min:1  avg:43.813648293963254  max:140,min:1  avg:49.221662468513856  max:127,min:1  avg:10.471153846153847  max:134,80.0,60.0,1.5999999999999999,1.4,30,0.6000000000000001
eval 4,2024-11-28T19:46:49.659241800,ENDE_VON_ZWEI_SPUREN,300,true,true,107,253,70,20,68.0,137.57943925233644,198.0,1405.0220369843983,505807.9333143834,min:1  avg:18.65032679738562  max:142,min:1  avg:39.5625  max:126,min:2  avg:47.51262626262626  max:125,min:1  avg:10.7008547008547  max:80,80.0,60.0,1.5999999999999999,1.4,30,0.8
eval 4,2024-11-28T19:49:37.531963800,ENDE_VON_ZWEI_SPUREN,300,true,true,105,254,123,17,70.0,141.65714285714284,207.0,1381.606505953851,494615.1291314786,min:1  avg:18.367088607594937  max:95,min:1  avg:40.6910569105691  max:129,min:1  avg:47.88205128205128  max:114,min:1  avg:10.653846153846153  max:70,80.0,60.0,1.5999999999999999,1.5999999999999999,10,0.2
eval 4,2024-11-28T19:52:22.574742100,ENDE_VON_ZWEI_SPUREN,300,true,true,100,269,74,15,70.0,149.53,215.0,1325.6653019093776,489170.49640456034,min:1  avg:18.79876160990712  max:95,min:1  avg:43.94960212201592  max:136,min:1  avg:49.766497461928935  max:112,min:1  avg:10.95  max:70,80.0,60.0,1.5999999999999999,1.5999999999999999,10,0.4
eval 4,2024-11-28T19:55:13.639002700,ENDE_VON_ZWEI_SPUREN,300,true,true,111,268,51,9,70.0,139.67567567567568,218.0,1356.1958945000767,513998.2440155291,min:1  avg:19.50473186119874  max:89,min:1  avg:43.53968253968254  max:133,min:1  avg:50.01272264631043  max:111,min:1  avg:10.788135593220339  max:118,80.0,60.0,1.5999999999999999,1.5999999999999999,10,0.6000000000000001
eval 4,2024-11-28T19:57:56.162987600,ENDE_VON_ZWEI_SPUREN,300,true,true,123,255,56,7,68.0,129.91869918699186,209.0,1435.5725670977592,541210.8577958553,min:1  avg:18.891803278688524  max:109,min:1  avg:41.21584699453552  max:108,min:1  avg:46.3974358974359  max:111,min:1  avg:9.223140495867769  max:52,80.0,60.0,1.5999999999999999,1.5999999999999999,10,0.8
