vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_1.469,26,Car,NOT_SYNCHRONIZED,1173,1199,644.8314962109879,0,
normal_1.233,196,Car,FINISHED,583,779,4562.726763879734,0,
normal_1.475,11,Car,NOT_SYNCHRONIZED,1188,1199,288.86661116336904,0,
normal_1.232,196,Car,FINISHED,581,777,4557.273567594195,0,
normal_1.474,14,Car,NOT_SYNCHRONIZED,1185,1199,398.0185239673819,0,
normal_1.235,198,Car,FINISHED,592,790,4536.3050767669,0,
normal_1.477,6,Car,NOT_SYNCHRONIZED,1193,1199,168.8326704764307,0,
normal_1.234,195,Car,FINISHED,585,780,4538.91245233434,0,
normal_1.476,9,Car,NOT_SYNCHRONIZED,1190,1199,239.50155224440562,0,
normal_1.471,20,Car,NOT_SYNCHRONIZED,1179,1199,565.0484113442999,0,
normal_1.470,24,Car,NOT_SYNCHRONIZED,1175,1199,598.2235123910709,0,
normal_1.231,183,Car,FINISHED,578,761,4560.129582245093,0,
normal_1.473,16,Car,NOT_SYNCHRONIZED,1183,1199,450.0907178996552,0,
normal_1.230,182,Car,FINISHED,575,757,4560.818769251942,0,
normal_1.472,19,Car,NOT_SYNCHRONIZED,1180,1199,500.43771211751226,0,
normal_2.269,181,Car,FINISHED,673,854,4554.057774377233,0,
normal_2.268,182,Car,FINISHED,670,852,4545.310043698384,0,
normal_2.263,182,Car,FINISHED,658,840,4565.699348119429,0,
normal_2.262,183,Car,FINISHED,655,838,4556.73843466551,0,
normal_2.261,183,Car,FINISHED,653,836,4550.217932715298,0,
normal_2.260,182,Car,FINISHED,650,832,4556.001008025837,0,
normal_2.267,182,Car,FINISHED,668,850,4536.1550390587945,0,
normal_2.266,180,Car,FINISHED,665,845,4547.452871604655,0,
normal_2.265,180,Car,FINISHED,663,843,4542.051104086126,0,
normal_2.264,182,Car,FINISHED,660,842,4567.4901214374095,0,
normal_1.219,188,Car,FINISHED,549,737,4548.636404416944,0,
normal_1.218,192,Car,FINISHED,547,739,4554.873884956118,0,
normal_1.215,186,Car,FINISHED,538,724,4547.091204242649,0,
normal_1.457,56,Car,NOT_SYNCHRONIZED,1143,1199,1333.0466773119642,0,
normal_1.214,185,Car,FINISHED,537,722,4539.963012269629,0,
normal_1.456,59,Car,NOT_SYNCHRONIZED,1140,1199,1428.47253697063,0,
normal_1.217,198,Car,FINISHED,543,741,4540.260560015449,0,
normal_1.459,51,Car,NOT_SYNCHRONIZED,1148,1199,1229.5721658262387,0,
normal_1.216,200,Car,FINISHED,540,740,4563.660044545634,0,
normal_1.458,54,Car,NOT_SYNCHRONIZED,1145,1199,1276.8879916413466,0,
normal_1.222,195,Car,FINISHED,555,750,4550.0719494942805,0,
normal_1.464,39,Car,NOT_SYNCHRONIZED,1160,1199,936.0478456844678,0,
normal_1.221,195,Car,FINISHED,553,748,4546.298455131241,0,
normal_1.463,41,Car,NOT_SYNCHRONIZED,1158,1199,981.9166542843652,0,
normal_1.224,195,Car,FINISHED,560,755,4548.037558387536,0,
normal_1.466,34,Car,NOT_SYNCHRONIZED,1165,1199,843.277148386164,0,
normal_1.223,198,Car,FINISHED,558,756,4563.948832559971,0,
normal_1.465,36,Car,NOT_SYNCHRONIZED,1163,1199,889.6872692967859,0,
