vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.73,147,Car,FINISHED,183,330,4564.077072353311,0,
normal_0.72,148,Car,FINISHED,180,328,4549.883624358853,0,
normal_0.71,146,Car,FINISHED,178,324,4565.138530888639,1,
normal_2.62,143,Car,FINISHED,155,298,4552.828129350342,0,
normal_2.63,157,Car,FINISHED,158,315,4563.973694348177,0,
normal_2.64,144,Car,FINISHED,160,304,4556.9127639414355,0,
normal_2.65,144,Car,FINISHED,163,307,4567.074293901112,0,
normal_2.66,140,Car,FINISHED,165,305,4549.800669811601,0,
normal_2.67,101,Car,COLLIDED,168,269,3144.2027188033708,0,
normal_2.68,99,Car,COLLIDED,170,269,3152.566174711613,0,
normal_2.69,140,Car,FINISHED,173,313,4561.099263426986,0,
truck_flow.10,166,Truck,FINISHED,53,219,4536.630057128313,0,
normal_2.60,145,Car,FINISHED,150,295,4566.5266907144205,0,
normal_2.61,37,Car,COLLIDED,153,190,1117.6800506026448,0,
normal_2.73,139,Car,FINISHED,183,322,4546.389856063025,1,
normal_2.74,146,Car,FINISHED,185,331,4545.19461065101,0,
normal_2.75,145,Car,FINISHED,190,335,4532.26032617658,1,
normal_2.76,142,Car,FINISHED,192,334,4563.150506659838,0,
normal_2.77,141,Car,FINISHED,194,335,4533.964135320796,0,
normal_2.78,154,Car,FINISHED,196,350,4554.672412573674,0,
normal_2.79,148,Car,FINISHED,198,346,4566.3590668607,1,
normal_2.70,143,Car,FINISHED,175,318,4554.355426802563,0,
normal_2.71,41,Car,COLLIDED,178,219,1245.2452744182244,0,
normal_2.72,45,Car,COLLIDED,180,225,1393.6341962016618,0,
normal_2.40,153,Car,FINISHED,100,253,4541.97841307838,1,
normal_2.41,156,Car,FINISHED,103,259,4551.230434071524,2,
normal_2.42,152,Car,FINISHED,105,257,4531.392230574852,0,
normal_2.43,149,Car,FINISHED,108,257,4541.193426220247,0,
normal_2.44,150,Car,FINISHED,110,260,4553.713110666628,0,
normal_2.45,149,Car,FINISHED,113,262,4544.549265742477,1,
normal_2.46,52,Car,COLLIDED,115,167,1506.6237740835768,0,
normal_2.47,49,Car,COLLIDED,118,167,1515.8485404549544,0,
normal_2.48,145,Car,FINISHED,120,265,4533.592011256768,0,
normal_2.49,149,Car,FINISHED,123,272,4556.160109288806,0,
normal_2.51,144,Car,FINISHED,128,272,4546.149258901374,0,
normal_2.52,144,Car,FINISHED,130,274,4563.991407565127,1,
normal_2.53,143,Car,FINISHED,133,276,4557.5405857558135,0,
normal_2.54,146,Car,FINISHED,135,281,4536.41044082936,0,
normal_2.55,144,Car,FINISHED,138,282,4550.975534030669,0,
normal_2.56,147,Car,FINISHED,140,287,4540.273283601745,1,
normal_2.57,144,Car,FINISHED,143,287,4553.423523988497,0,
normal_2.58,146,Car,FINISHED,145,291,4552.945443234102,0,
normal_2.59,143,Car,FINISHED,149,292,4540.947495621544,1,
normal_2.50,148,Car,FINISHED,125,273,4541.040946871527,1,
normal_2.84,144,Car,FINISHED,210,354,4564.738160198313,1,
normal_2.85,141,Car,FINISHED,213,354,4540.487457122074,0,
normal_2.86,142,Car,FINISHED,215,357,4551.2383416584635,1,
normal_2.87,140,Car,FINISHED,218,358,4534.836680060163,1,
normal_2.88,140,Car,FINISHED,220,360,4530.964711770633,2,
normal_2.89,152,Car,FINISHED,223,375,4540.918830487189,0,
normal_2.80,152,Car,FINISHED,200,352,4536.638498109375,0,
normal_2.81,51,Car,COLLIDED,203,254,1560.4541667852382,1,
normal_2.82,7,Car,COLLIDED,205,212,210.3595703530626,0,
normal_2.83,134,Car,COLLIDED,208,342,4159.004773415404,2,
normal_2.95,146,Car,FINISHED,238,384,4563.849674158566,1,
normal_2.96,148,Car,FINISHED,240,388,4538.44684841052,0,
normal_2.97,150,Car,FINISHED,243,393,4532.707579475604,0,
normal_2.98,164,Car,FINISHED,246,410,4554.083956980066,0,
normal_2.99,10,Car,COLLIDED,248,258,289.66716872194996,0,
normal_2.90,141,Car,FINISHED,225,366,4562.376199569992,0,
normal_2.91,152,Car,FINISHED,228,380,4558.34350299464,0,
normal_2.92,142,Car,FINISHED,230,372,4537.670261893184,0,
normal_2.93,148,Car,FINISHED,233,381,4549.303990222763,1,
normal_2.94,150,Car,FINISHED,235,385,4553.508892887424,0,
truck_flow.89,152,Truck,OUT_OF_DISTANCE,447,599,4180.000000000002,0,
truck_flow.88,157,Truck,OUT_OF_DISTANCE,442,599,4317.500000000002,0,
truck_flow.94,126,Truck,OUT_OF_DISTANCE,473,599,3465.000000000001,0,
truck_flow.93,131,Truck,OUT_OF_DISTANCE,468,599,3602.5000000000014,0,
truck_flow.92,136,Truck,OUT_OF_DISTANCE,463,599,3740.0000000000014,0,
truck_flow.91,141,Truck,OUT_OF_DISTANCE,458,599,3877.5000000000014,0,
truck_flow.98,107,Truck,OUT_OF_DISTANCE,492,599,2942.5000000000005,0,
truck_flow.97,112,Truck,OUT_OF_DISTANCE,487,599,3080.0000000000005,0,
truck_flow.96,117,Truck,NO_LEADER,482,599,3211.8875000000007,0,
truck_flow.95,121,Truck,UNDER_DISTANCE,478,599,3327.500000000001,0,
truck_flow.90,147,Truck,OUT_OF_DISTANCE,452,599,4042.5000000000014,0,
truck_flow.79,166,Truck,FINISHED,397,563,4537.497837442792,0,
truck_flow.78,166,Truck,FINISHED,392,558,4537.500000000001,0,
truck_flow.77,166,Truck,FINISHED,388,554,4537.500000000001,0,
truck_flow.83,166,Truck,FINISHED,416,582,4537.500000000001,0,
truck_flow.82,166,Truck,FINISHED,411,577,4537.500000000001,0,
truck_flow.81,167,Truck,FINISHED,407,574,4543.115353867214,0,
truck_flow.80,166,Truck,FINISHED,401,567,4537.500000000001,0,
truck_flow.87,162,Truck,NO_LEADER,437,599,4455.000000000001,0,
truck_flow.86,166,Truck,FINISHED,431,597,4537.500000000001,0,
truck_flow.85,166,Truck,FINISHED,426,592,4536.524295322511,0,
truck_flow.84,166,Truck,FINISHED,421,587,4537.500000000001,0,
normal_1.8,118,Car,FINISHED,20,138,4562.23218343025,0,
truck_flow.69,166,Truck,FINISHED,348,514,4537.500000000001,0,
normal_1.7,117,Car,FINISHED,18,135,4561.395832986874,0,
truck_flow.68,167,Truck,FINISHED,343,510,4559.781271411962,0,
normal_1.6,117,Car,FINISHED,16,133,4544.948272604576,0,
truck_flow.67,166,Truck,FINISHED,338,504,4537.500000000001,0,
normal_1.5,117,Car,FINISHED,15,132,4561.912014920628,0,
truck_flow.66,166,Truck,FINISHED,333,499,4537.500000000001,0,
normal_1.9,125,Car,FINISHED,26,151,4559.190569242162,0,
truck_flow.72,167,Truck,FINISHED,362,529,4550.389641915969,0,
truck_flow.71,166,Truck,FINISHED,358,524,4537.500000000001,0,
truck_flow.70,166,Truck,FINISHED,353,519,4537.500000000001,0,
truck_flow.76,166,Truck,FINISHED,383,549,4536.747342403135,0,
truck_flow.75,167,Truck,FINISHED,378,545,4558.414538596852,0,
truck_flow.74,166,Truck,FINISHED,373,539,4537.304036489411,0,
truck_flow.73,166,Truck,FINISHED,368,534,4537.500000000001,0,
truck_flow.58,166,Truck,FINISHED,292,458,4537.500000000001,0,
truck_flow.57,168,Truck,FINISHED,287,455,4553.882738499248,0,
truck_flow.56,166,Truck,FINISHED,282,448,4537.500000000001,0,
truck_flow.55,166,Truck,FINISHED,277,443,4537.500000000001,0,
truck_flow.59,166,Truck,FINISHED,298,464,4537.500000000001,0,
normal_1.0,116,Car,FINISHED,0,116,4541.482169437583,0,
truck_flow.61,167,Truck,FINISHED,309,476,4549.7189539023375,0,
truck_flow.60,167,Truck,FINISHED,304,471,4562.517542147017,0,
normal_1.4,116,Car,FINISHED,10,126,4536.135172931794,0,
truck_flow.65,166,Truck,FINISHED,328,494,4537.500000000001,0,
normal_1.3,116,Car,FINISHED,8,124,4546.841523441979,0,
truck_flow.64,166,Truck,FINISHED,323,489,4537.500000000001,0,
normal_1.2,116,Car,FINISHED,5,121,4548.874437150247,0,
truck_flow.63,166,Truck,FINISHED,318,484,4537.500000000001,0,
normal_1.1,116,Car,FINISHED,3,119,4539.043966988556,0,
truck_flow.62,166,Truck,FINISHED,313,479,4537.500000000001,0,
truck_flow.47,166,Truck,FINISHED,237,403,4537.500000000001,0,
truck_flow.46,166,Truck,FINISHED,233,399,4537.500000000001,0,
truck_flow.45,166,Truck,FINISHED,227,393,4536.678917750424,0,
truck_flow.44,167,Truck,FINISHED,222,389,4554.254243674842,0,
truck_flow.49,166,Truck,FINISHED,247,413,4537.500000000001,0,
truck_flow.48,166,Truck,FINISHED,242,408,4536.961006393768,0,
truck_flow.50,166,Truck,FINISHED,252,418,4537.500000000001,0,
truck_flow.54,166,Truck,FINISHED,272,438,4537.500000000001,0,
truck_flow.53,166,Truck,FINISHED,266,432,4537.500000000001,0,
truck_flow.52,166,Truck,FINISHED,262,428,4537.500000000001,0,
truck_flow.51,166,Truck,FINISHED,257,423,4536.523492586183,0,
normal_0.239,0,Car,OUT_OF_DISTANCE,599,599,0.0,0,
normal_0.238,4,Car,OUT_OF_DISTANCE,595,599,119.78400626245039,0,
