vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_2.205,147,Car,FINISHED,513,660,2352.8553839350275,1,
truck_flow.130,169,Truck,FINISHED,657,826,2349.875786076355,0,
normal_2.447,59,Car,IN_DISTANCE,1140,1199,325.97091982249236,0,
normal_0.44,94,Car,FINISHED,111,205,2349.175813503577,0,
normal_2.204,146,Car,FINISHED,510,656,2353.6952466038597,0,
truck_flow.131,368,Truck,FINISHED,663,1031,2350.4040049016185,1,
normal_2.446,62,Car,OUT_OF_DISTANCE,1137,1199,535.120632012294,0,
normal_0.43,85,Car,FINISHED,110,195,2365.284443245812,0,
normal_2.203,144,Car,FINISHED,508,652,2350.770391904164,0,
normal_2.445,65,Car,OUT_OF_DISTANCE,1134,1199,555.4564598315985,0,
normal_0.42,84,Car,FINISHED,107,191,2340.830677769758,0,
normal_2.202,158,Car,FINISHED,505,663,2359.448591377643,1,
normal_2.444,68,Car,OUT_OF_DISTANCE,1131,1199,575.1172114069991,0,
normal_0.41,96,Car,FINISHED,106,202,2364.6432389269103,0,
normal_2.209,155,Car,FINISHED,523,678,2368.876175671014,0,
normal_0.40,91,Car,FINISHED,102,193,2358.667697141118,1,
normal_2.208,151,Car,FINISHED,520,671,2370.5392570135436,1,
normal_2.207,150,Car,FINISHED,518,668,2339.5647476661766,0,
normal_2.449,54,Car,OUT_OF_DISTANCE,1145,1199,476.8781537555209,0,
normal_2.206,146,Car,FINISHED,515,661,2369.242308405396,0,
normal_2.448,56,Car,OUT_OF_DISTANCE,1143,1199,496.3646830359129,0,
truck_flow.127,166,Truck,FINISHED,641,807,2349.8303173415015,0,
truck_flow.128,171,Truck,FINISHED,646,817,2359.085186808529,0,
truck_flow.125,167,Truck,FINISHED,630,797,2358.553322875353,0,
truck_flow.126,165,Truck,FINISHED,635,800,2345.106711016015,1,
normal_2.201,144,Car,FINISHED,503,647,2341.1743708539434,0,
truck_flow.123,163,Truck,FINISHED,620,783,2358.39856431624,0,
normal_2.443,73,Car,OUT_OF_DISTANCE,1126,1199,595.3027076567836,0,
normal_2.200,155,Car,FINISHED,500,655,2359.7622570612093,0,
truck_flow.124,165,Truck,FINISHED,625,790,2354.1003765688865,0,
normal_2.442,76,Car,OUT_OF_DISTANCE,1123,1199,615.1473434826219,0,
truck_flow.121,330,Truck,FINISHED,609,939,2339.9514293737843,0,
normal_2.441,79,Car,OUT_OF_DISTANCE,1120,1199,635.2957070483376,0,
truck_flow.122,164,Truck,FINISHED,615,779,2356.0812513290416,0,
normal_2.440,82,Car,OUT_OF_DISTANCE,1117,1199,655.113965767319,0,
truck_flow.129,170,Truck,FINISHED,651,821,2351.378085686668,0,
normal_1.400,186,Car,OUT_OF_DISTANCE,1013,1199,1220.5817632068065,0,
normal_0.59,96,Car,FINISHED,149,245,2353.9898929703113,0,
normal_0.58,95,Car,FINISHED,145,240,2369.6352331266717,0,
normal_0.57,93,Car,FINISHED,143,236,2342.8252496969867,0,
normal_0.56,95,Car,FINISHED,140,235,2349.1000833901876,1,
normal_2.436,94,Car,OUT_OF_DISTANCE,1105,1199,733.1072406454495,0,
normal_0.55,92,Car,FINISHED,139,231,2348.203201710516,0,
truck_flow.120,160,Truck,FINISHED,604,764,2338.8210379148245,0,
normal_2.435,96,Car,OUT_OF_DISTANCE,1103,1199,753.962856735943,0,
normal_0.54,94,Car,FINISHED,135,229,2335.2754984787584,0,
normal_2.434,99,Car,OUT_OF_DISTANCE,1100,1199,773.7417753542305,0,
normal_0.53,96,Car,FINISHED,133,229,2358.240874262947,0,
normal_2.433,101,Car,OUT_OF_DISTANCE,1098,1199,793.7321213403928,0,
normal_0.52,89,Car,FINISHED,130,219,2349.950551048716,1,
normal_0.51,36,Car,COLLIDED,129,165,1057.6026130166665,0,
normal_2.439,85,Car,OUT_OF_DISTANCE,1114,1199,675.1517251252047,0,
normal_0.50,89,Car,FINISHED,126,215,2365.7073819472034,0,
normal_2.438,88,Car,IN_DISTANCE,1111,1199,362.72341086119155,0,
normal_2.437,91,Car,IN_DISTANCE,1108,1199,714.7448888562031,0,
normal_2.230,163,Car,FINISHED,575,738,2358.764952473107,0,
truck_flow.116,161,Truck,FINISHED,582,743,2358.8066898280103,0,
normal_2.472,6,Car,OUT_OF_DISTANCE,1193,1199,47.9882537282171,0,
truck_flow.117,178,Truck,FINISHED,587,765,2349.857775260464,0,
normal_2.471,8,Car,IN_DISTANCE,1191,1199,67.89639330439284,0,
truck_flow.114,156,Truck,FINISHED,573,729,2360.513719987981,0,
normal_2.470,10,Car,OUT_OF_DISTANCE,1189,1199,85.39742586517681,0,
truck_flow.115,156,Truck,FINISHED,577,733,2351.425888175378,0,
truck_flow.112,152,Truck,FINISHED,563,715,2354.126223470872,0,
normal_2.234,163,Car,FINISHED,585,748,2365.502103016277,0,
truck_flow.113,156,Truck,FINISHED,568,724,2359.833987881217,0,
normal_2.233,163,Car,FINISHED,583,746,2349.3657535838383,1,
truck_flow.110,297,Truck,FINISHED,554,851,2361.26453023317,0,
normal_2.232,169,Car,FINISHED,580,749,2358.83135666579,1,
normal_2.474,1,Car,OUT_OF_DISTANCE,1198,1199,9.049095721932014,0,
truck_flow.111,151,Truck,FINISHED,559,710,2362.701437948928,0,
normal_2.231,166,Car,FINISHED,578,744,2346.5737237059775,0,
normal_2.473,4,Car,OUT_OF_DISTANCE,1195,1199,29.93012635355808,0,
normal_1.428,104,Car,IN_DISTANCE,1095,1199,349.98407325911523,0,
normal_1.427,108,Car,OUT_OF_DISTANCE,1091,1199,678.9862933689988,0,
normal_1.429,101,Car,OUT_OF_DISTANCE,1098,1199,638.3394323981242,0,
normal_1.424,120,Car,IN_DISTANCE,1079,1199,374.7528482218024,0,
normal_1.423,124,Car,IN_DISTANCE,1075,1199,386.75680247699273,0,
truck_flow.118,161,Truck,FINISHED,592,753,2358.779871527603,0,
normal_1.426,111,Car,OUT_OF_DISTANCE,1088,1199,764.3528084356648,0,
truck_flow.119,159,Truck,FINISHED,598,757,2352.0027662427096,0,
normal_1.425,115,Car,OUT_OF_DISTANCE,1084,1199,694.9479182686105,0,
normal_1.431,93,Car,OUT_OF_DISTANCE,1106,1199,786.2388795954478,0,
normal_1.430,97,Car,IN_DISTANCE,1102,1199,337.976888671301,0,
normal_0.29,86,Car,FINISHED,80,166,2364.3188177723578,1,
normal_1.433,88,Car,OUT_OF_DISTANCE,1111,1199,619.1702709161381,0,
normal_0.28,57,Car,COLLIDED,76,133,1667.302965338032,1,
