vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
truck_flow.159,136,Truck,FINISHED,845,981,2781.5902874185954,0,
truck_flow.156,120,Truck,FINISHED,830,950,2789.4494613075076,0,
truck_flow.157,184,Truck,FINISHED,835,1019,2776.5897133762337,1,
truck_flow.154,127,Truck,FINISHED,820,947,2785.309747592876,0,
truck_flow.155,118,Truck,COLLIDED,825,943,1769.6729795929364,1,
truck_flow.152,134,Truck,FINISHED,808,942,2772.667992139545,0,
truck_flow.153,131,Truck,FINISHED,814,945,2780.970878217555,0,
truck_flow.150,145,Truck,COLLIDED,798,943,1790.0500000000002,0,
truck_flow.151,128,Truck,FINISHED,803,931,2788.591442281109,0,
truck_flow.149,119,Truck,FINISHED,793,912,2783.4161797036795,0,
truck_flow.147,203,Truck,FINISHED,783,986,2774.011042432614,0,
normal_2.10,34,Car,COLLIDED,25,59,888.5339421611106,0,
truck_flow.148,117,Truck,FINISHED,787,904,2783.6380126775916,0,
normal_2.11,103,Car,FINISHED,28,131,2781.8733771083484,2,
truck_flow.145,118,Truck,FINISHED,773,891,2785.0356495956803,0,
normal_2.12,106,Car,FINISHED,30,136,2774.015530849243,0,
truck_flow.146,115,Truck,FINISHED,778,893,2770.3191079568023,0,
normal_2.13,97,Car,FINISHED,35,132,2792.71711982124,0,
truck_flow.143,123,Truck,FINISHED,763,886,2788.283829697217,0,
normal_2.14,101,Car,FINISHED,37,138,2787.2780412757334,0,
truck_flow.144,115,Truck,FINISHED,768,883,2784.983867226251,0,
normal_2.15,100,Car,FINISHED,39,139,2773.833011308467,0,
normal_2.16,105,Car,FINISHED,41,146,2794.284901035511,0,
normal_2.17,98,Car,FINISHED,43,141,2793.166158871703,2,
normal_2.18,99,Car,FINISHED,45,144,2788.630491582232,0,
normal_2.19,30,Car,COLLIDED,48,78,758.3235589431898,1,
truck_flow.141,128,Truck,FINISHED,753,881,2783.176787420988,0,
truck_flow.142,126,Truck,FINISHED,757,883,2787.2367911561987,1,
truck_flow.140,219,Truck,FINISHED,747,966,2778.6540320557333,0,
normal_2.62,105,Car,FINISHED,155,260,2791.591044198617,0,
normal_2.63,113,Car,FINISHED,158,271,2787.3711209288476,2,
normal_2.64,116,Car,FINISHED,160,276,2796.002361527863,0,
normal_2.65,102,Car,FINISHED,163,265,2775.3374240104135,0,
normal_2.66,112,Car,FINISHED,165,277,2769.7878923550234,1,
normal_2.67,109,Car,FINISHED,168,277,2780.448157352098,0,
normal_2.68,12,Car,COLLIDED,170,182,289.5122580092911,0,
normal_2.69,107,Car,FINISHED,173,280,2770.0337304719537,0,
truck_flow.10,103,Truck,FINISHED,57,160,2790.3158972419187,0,
normal_2.60,106,Car,FINISHED,150,256,2787.9786532143276,0,
normal_2.61,107,Car,FINISHED,153,260,2783.655771633872,0,
normal_2.73,73,Car,COLLIDED,184,257,1626.4149392924464,0,
normal_2.74,106,Car,FINISHED,185,291,2781.876694855021,0,
normal_2.75,43,Car,COLLIDED,190,233,1005.7054745746885,0,
normal_2.76,41,Car,COLLIDED,192,233,1014.1840844875983,0,
normal_2.77,105,Car,FINISHED,193,298,2764.868013169099,0,
normal_2.78,109,Car,FINISHED,195,304,2786.586489717699,0,
normal_2.79,107,Car,FINISHED,198,305,2771.9071229248493,1,
normal_2.70,104,Car,FINISHED,175,279,2794.393579846136,0,
normal_2.71,107,Car,FINISHED,178,285,2791.642368768793,0,
normal_2.72,109,Car,FINISHED,180,289,2766.261966367797,0,
normal_2.40,99,Car,FINISHED,100,199,2777.6656035566903,0,
normal_2.41,97,Car,FINISHED,104,201,2791.46050244967,0,
normal_2.42,109,Car,FINISHED,106,215,2785.3436014825693,0,
normal_2.43,102,Car,FINISHED,108,210,2789.938666347289,0,
normal_2.44,101,Car,FINISHED,110,211,2764.4700344564294,0,
normal_2.45,106,Car,FINISHED,113,219,2791.5032292513715,0,
normal_2.46,105,Car,FINISHED,115,220,2763.538659043792,0,
truck_flow.198,128,Truck,FINISHED,1048,1176,2791.3317534093376,0,
normal_2.47,111,Car,FINISHED,118,229,2771.0020767426477,1,
truck_flow.199,121,Truck,FINISHED,1054,1175,2781.2606567397606,0,
normal_2.48,108,Car,FINISHED,120,228,2780.924472660443,1,
normal_2.49,109,Car,FINISHED,123,232,2771.9743467063,0,
truck_flow.196,112,Truck,FINISHED,1038,1150,2765.6287007890724,0,
truck_flow.197,116,Truck,FINISHED,1042,1158,2783.138710984929,0,
truck_flow.194,119,Truck,FINISHED,1028,1147,2785.725911426507,0,
truck_flow.195,129,Truck,COLLIDED,1033,1162,1790.0500000000002,0,
truck_flow.192,117,Truck,FINISHED,1017,1134,2782.683595011459,1,
truck_flow.193,114,Truck,FINISHED,1022,1136,2788.195695321984,0,
truck_flow.190,120,Truck,FINISHED,1006,1126,2765.9455433887047,0,
truck_flow.191,121,Truck,FINISHED,1012,1133,2781.6439456259022,1,
normal_2.51,111,Car,FINISHED,128,239,2788.401370065188,2,
normal_2.52,107,Car,FINISHED,130,237,2783.3367283346447,0,
normal_2.53,109,Car,FINISHED,133,242,2786.742037461707,0,
normal_2.54,108,Car,FINISHED,135,243,2763.900984994546,0,
normal_2.55,102,Car,COLLIDED,138,240,2492.1355528425565,2,
truck_flow.189,122,Truck,FINISHED,1002,1124,2772.906149193157,0,
normal_2.56,109,Car,FINISHED,140,249,2774.2049646441465,0,
normal_2.57,105,Car,FINISHED,143,248,2777.536547065511,0,
truck_flow.187,110,Truck,FINISHED,990,1100,2769.353250489473,0,
normal_2.58,95,Car,COLLIDED,145,240,2500.6334764112194,0,
truck_flow.188,122,Truck,FINISHED,996,1118,2777.929424906811,0,
normal_2.59,109,Car,FINISHED,148,257,2779.239984760169,0,
truck_flow.185,116,Truck,FINISHED,979,1095,2775.113853045869,2,
truck_flow.186,122,Truck,FINISHED,985,1107,2780.05,0,
truck_flow.183,116,Truck,FINISHED,970,1086,2776.1680463022244,0,
truck_flow.184,83,Truck,COLLIDED,975,1058,1758.120007311696,0,
truck_flow.181,84,Truck,COLLIDED,960,1044,1770.0029536956192,2,
truck_flow.182,94,Truck,COLLIDED,964,1058,1790.0500000000002,2,
normal_2.50,110,Car,FINISHED,125,235,2775.369725519042,0,
truck_flow.180,121,Truck,FINISHED,955,1076,2773.8061185290767,0,
