Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-08T15:02:33.945445300,ENDE_EINER_SPUR,300,true,171,26,4,118.3315649867374,1580.6181516905556,min:1  avg:11.705128205128204  max:55,min:1  avg:44.83381924198251  max:105,min:1  avg:70.51523545706371  max:159,min:1  avg:6.717391304347826  max:123,Radius: 200 Cooldown: 10 MinOffset: 1.8000000000000003
3.0,2024-10-08T15:05:25.983104500,ENDE_EINER_SPUR,300,true,173,28,8,113.88571428571429,1588.2465229645588,min:1  avg:9.504237288135593  max:48,min:1  avg:42.391184573002754  max:92,min:1  avg:66.62599469496021  max:155,min:1  avg:6.951612903225806  max:123,Radius: 200 Cooldown: 20 MinOffset: 1.4
3.0,2024-10-08T15:08:26.229826100,ENDE_EINER_SPUR,300,true,168,34,3,117.28042328042328,1548.9599832890797,min:1  avg:14.79372197309417  max:60,min:1  avg:42.05014749262537  max:98,min:1  avg:71.68435754189944  max:170,min:1  avg:7.053475935828877  max:117,Radius: 200 Cooldown: 20 MinOffset: 1.5
3.0,2024-10-08T15:11:19.895609500,ENDE_EINER_SPUR,300,true,173,41,6,111.96946564885496,1630.6777263700199,min:1  avg:7.081896551724138  max:38,min:1  avg:42.886740331491715  max:84,min:1  avg:66.56958762886597  max:166,min:1  avg:6.428571428571429  max:129,Radius: 200 Cooldown: 20 MinOffset: 1.6
3.0,2024-10-08T15:14:10.412026800,ENDE_EINER_SPUR,300,true,174,26,4,115.90885416666667,1595.0275682814424,min:1  avg:9.211453744493392  max:43,min:1  avg:42.32311977715877  max:107,min:1  avg:68.88126649076517  max:160,min:1  avg:7.0588235294117645  max:116,Radius: 200 Cooldown: 20 MinOffset: 1.7000000000000002
3.0,2024-10-08T15:17:14.839857500,ENDE_EINER_SPUR,300,true,171,46,8,110.73232323232324,1627.5962878048624,min:1  avg:7.149193548387097  max:26,min:1  avg:43.396011396011396  max:96,min:1  avg:65.41370558375634  max:146,min:1  avg:7.116666666666666  max:119,Radius: 200 Cooldown: 20 MinOffset: 1.8000000000000003
3.0,2024-10-08T15:20:03.631587800,ENDE_EINER_SPUR,300,true,165,40,5,114.51174934725849,1624.2750074119945,min:1  avg:11.012295081967213  max:38,min:1  avg:41.13091922005571  max:95,min:1  avg:67.12234042553192  max:153,min:1  avg:7.724719101123595  max:116,Radius: 200 Cooldown: 30 MinOffset: 1.4
3.0,2024-10-08T15:22:57.600266800,ENDE_EINER_SPUR,300,true,167,24,11,110.07070707070707,1617.1724209596746,min:1  avg:6.467741935483871  max:26,min:1  avg:44.02840909090909  max:98,min:1  avg:65.37789203084833  max:142,min:1  avg:7.0055555555555555  max:120,Radius: 200 Cooldown: 30 MinOffset: 1.5
3.0,2024-10-08T15:25:58.322606300,ENDE_EINER_SPUR,300,true,181,27,11,107.7325,1605.7974503953392,min:1  avg:8.5695067264574  max:25,min:1  avg:45.147492625368734  max:99,min:1  avg:63.2264631043257  max:145,min:1  avg:6.319587628865979  max:118,Radius: 200 Cooldown: 30 MinOffset: 1.6
3.0,2024-10-08T15:29:02.718818600,ENDE_EINER_SPUR,300,true,172,21,5,115.40568475452196,1598.6293932485617,min:1  avg:8.389140271493213  max:36,min:1  avg:44.92090395480226  max:92,min:1  avg:68.64456233421751  max:165,min:1  avg:6.553191489361702  max:131,Radius: 200 Cooldown: 30 MinOffset: 1.7000000000000002
3.0,2024-10-08T15:31:55.070533800,ENDE_EINER_SPUR,300,true,176,36,9,110.06598984771574,1572.8719679292913,min:1  avg:10.772321428571429  max:44,min:1  avg:43.28700906344411  max:95,min:1  avg:66.67362924281984  max:144,min:1  avg:6.713541666666667  max:117,Radius: 200 Cooldown: 30 MinOffset: 1.8000000000000003
3.0,2024-10-08T15:35:15.673554200,ENDE_EINER_SPUR,300,true,166,42,3,117.23359580052494,1599.5545936021654,min:1  avg:10.53191489361702  max:48,min:1  avg:43.041666666666664  max:106,min:1  avg:68.21010638297872  max:162,min:1  avg:7.027932960893855  max:117,Radius: 200 Cooldown: 40 MinOffset: 1.4
3.0,2024-10-08T15:38:15.555137100,ENDE_EINER_SPUR,300,true,174,26,4,116.98961038961039,1591.2728932328284,min:1  avg:10.697872340425532  max:40,min:1  avg:47.26764705882353  max:113,min:1  avg:67.99195710455764  max:159,min:1  avg:6.831578947368421  max:123,Radius: 200 Cooldown: 40 MinOffset: 1.5
3.0,2024-10-08T15:41:15.916059,ENDE_EINER_SPUR,300,true,162,40,4,118.77445652173913,1551.7262288661168,min:1  avg:15.698198198198199  max:64,min:1  avg:40.347181008902076  max:116,min:1  avg:69.89041095890411  max:147,min:1  avg:7.265193370165746  max:119,Radius: 200 Cooldown: 40 MinOffset: 1.6
3.0,2024-10-08T15:44:22.248129100,ENDE_EINER_SPUR,300,true,173,30,3,112.56377551020408,1621.7515119154189,min:1  avg:8.267241379310345  max:29,min:1  avg:44.34733893557423  max:91,min:2  avg:65.45994832041343  max:141,min:1  avg:6.820652173913044  max:124,Radius: 200 Cooldown: 40 MinOffset: 1.7000000000000002
3.0,2024-10-08T15:47:25.283325800,ENDE_EINER_SPUR,300,true,165,38,4,113.35114503816794,1579.1240518239151,min:1  avg:8.836  max:32,min:1  avg:41.68493150684932  max:90,min:1  avg:67.15681233933162  max:149,min:1  avg:7.005747126436781  max:122,Radius: 200 Cooldown: 40 MinOffset: 1.8000000000000003
3.0,2024-10-08T15:50:22.983428900,ENDE_EINER_SPUR,300,true,168,46,3,115.91029023746702,1592.9809264356559,min:1  avg:10.216450216450216  max:60,min:1  avg:41.95389048991355  max:87,min:1  avg:68.6870026525199  max:161,min:1  avg:7.344444444444444  max:116,Radius: 100 Cooldown: 10 MinOffset: 1.4
