vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.58,155,Car,FINISHED,183,338,2365.6602703241233,0,
normal_0.57,282,Car,FINISHED,182,464,2357.961311425075,0,
normal_0.56,155,Car,FINISHED,177,332,2353.5077910185614,0,
normal_0.55,155,Car,FINISHED,175,330,2349.874691253535,0,
truck_flow.120,157,Truck,FINISHED,926,1083,2357.4488654512247,0,
normal_2.435,1,Car,NOT_SYNCHRONIZED,1198,1199,7.479708811683172,0,
normal_0.54,277,Car,FINISHED,170,447,2354.1777007643063,0,
normal_2.434,4,Car,NOT_SYNCHRONIZED,1195,1199,26.264335524451234,0,
normal_0.53,153,Car,FINISHED,168,321,2361.290693574976,0,
normal_2.433,6,Car,NOT_SYNCHRONIZED,1193,1199,47.4856833000998,0,
normal_0.52,154,Car,FINISHED,162,316,2365.1377430788284,0,
normal_0.51,153,Car,FINISHED,161,314,2360.2528904478067,0,
normal_0.50,153,Car,FINISHED,156,309,2361.5306454698148,0,
normal_2.230,323,Car,FINISHED,583,906,2363.446772918941,0,
truck_flow.116,157,Truck,FINISHED,890,1047,2355.129655266934,0,
truck_flow.117,155,Truck,FINISHED,900,1055,2361.6745689956806,0,
truck_flow.114,165,Truck,FINISHED,868,1033,2360.174267386279,0,
truck_flow.115,161,Truck,FINISHED,879,1040,2352.5407883911166,0,
normal_2.234,307,Car,FINISHED,594,901,2359.4458552375822,0,
truck_flow.112,160,Truck,FINISHED,845,1005,2361.2919038839977,0,
normal_2.233,314,Car,FINISHED,591,905,2358.6806673723972,0,
truck_flow.113,158,Truck,FINISHED,856,1014,2361.955837551333,0,
normal_2.232,311,Car,FINISHED,589,900,2365.7276768417364,0,
truck_flow.110,152,Truck,FINISHED,829,981,2348.880535231751,0,
normal_2.231,312,Car,FINISHED,586,898,2357.473405946787,0,
truck_flow.111,156,Truck,FINISHED,837,993,2346.5892383324035,0,
truck_flow.118,154,Truck,FINISHED,909,1063,2354.7419369101926,0,
truck_flow.119,156,Truck,FINISHED,918,1074,2345.5957439026497,0,
normal_0.29,127,Car,FINISHED,93,220,2348.7745587938543,0,
normal_0.28,141,Car,FINISHED,88,229,2361.983407349164,0,
normal_0.27,188,Car,FINISHED,87,275,2370.169189818126,0,
normal_0.26,190,Car,FINISHED,84,274,2334.6645793327384,0,
normal_0.25,129,Car,FINISHED,82,211,2346.49469494446,0,
normal_0.24,129,Car,FINISHED,77,206,2354.5272766528365,0,
normal_0.23,187,Car,FINISHED,75,262,2339.5174065921383,0,
normal_2.227,306,Car,FINISHED,576,882,2346.732992129474,0,
normal_0.22,130,Car,FINISHED,69,199,2347.2197877288077,0,
normal_2.226,311,Car,FINISHED,573,884,2351.00329221026,0,
normal_0.21,130,Car,FINISHED,67,197,2347.751743403205,0,
normal_2.225,307,Car,FINISHED,570,877,2368.9219339552274,0,
normal_0.20,126,Car,FINISHED,62,188,2343.2040416145646,0,
normal_2.224,306,Car,FINISHED,567,873,2353.9600273709475,0,
normal_2.229,307,Car,FINISHED,581,888,2366.76074251156,0,
normal_2.228,308,Car,FINISHED,578,886,2358.626480619907,0,
truck_flow.105,153,Truck,FINISHED,780,933,2340.70546028775,0,
truck_flow.106,151,Truck,FINISHED,791,942,2357.9836998996266,0,
truck_flow.103,158,Truck,FINISHED,759,917,2354.071586129392,0,
truck_flow.104,152,Truck,FINISHED,772,924,2351.600955438383,0,
normal_2.223,303,Car,FINISHED,565,868,2368.697442001088,0,
truck_flow.101,153,Truck,FINISHED,743,896,2348.597678535964,0,
normal_2.222,385,Car,FINISHED,561,946,2350.0569600142676,0,
truck_flow.102,157,Truck,FINISHED,751,908,2365.5070347662368,0,
normal_2.221,302,Car,FINISHED,558,860,2362.0017812745737,0,
normal_2.220,309,Car,FINISHED,554,863,2345.472597076178,0,
truck_flow.100,156,Truck,FINISHED,735,891,2355.5379250574115,0,
truck_flow.109,149,Truck,FINISHED,822,971,2361.8719979143934,0,
truck_flow.107,151,Truck,FINISHED,799,950,2354.380513517303,0,
