Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-07T23:50:11.144925800,ENDE_EINER_SPUR,500,true,341,76,11,145.0794701986755,1734.506685930909,min:1  avg:15.915611814345992  max:81,min:1  avg:52.4585448392555  max:194,min:1  avg:78.61666666666666  max:186,min:1  avg:6.096317280453258  max:125,Radius: 400 Cooldown: 30 MinOffset: 1.1
3.0,2024-10-07T23:55:28.220162100,ENDE_EINER_SPUR,500,true,341,82,9,155.15275310834812,1809.4333799041938,min:1  avg:17.28767123287671  max:86,min:1  avg:53.591985428051004  max:176,min:1  avg:86.54919499105546  max:202,min:1  avg:6.140845070422535  max:117,Radius: 400 Cooldown: 30 MinOffset: 1.3
3.0,2024-10-08T00:00:35.092685300,ENDE_EINER_SPUR,500,true,354,80,13,147.2314335060449,1796.3997845107037,min:1  avg:16.92235294117647  max:84,min:1  avg:50.8342151675485  max:146,min:2  avg:82.22648083623693  max:172,min:1  avg:6.067934782608695  max:127,Radius: 400 Cooldown: 30 MinOffset: 1.5
3.0,2024-10-08T00:05:53.059584,ENDE_EINER_SPUR,500,true,357,63,7,147.68006700167504,1794.1829818095848,min:1  avg:12.6  max:59,min:1  avg:56.38316151202749  max:180,min:1  avg:81.42131979695432  max:179,min:1  avg:5.954545454545454  max:117,Radius: 400 Cooldown: 30 MinOffset: 1.7
3.0,2024-10-08T00:11:05.750645800,ENDE_EINER_SPUR,500,true,348,58,14,140.28478964401293,1749.863256793646,min:1  avg:11.373576309794988  max:61,min:1  avg:53.90296052631579  max:174,min:2  avg:76.57980456026058  max:177,min:1  avg:5.994428969359332  max:126,Radius: 400 Cooldown: 30 MinOffset: 1.9
3.0,2024-10-08T00:16:22.553247400,ENDE_EINER_SPUR,500,true,353,71,11,143.9671592775041,1751.8979209483916,min:1  avg:13.378947368421052  max:87,min:1  avg:53.5  max:190,min:1  avg:78.61960132890366  max:185,min:1  avg:6.168508287292818  max:117,Radius: 400 Cooldown: 50 MinOffset: 1.1
3.0,2024-10-08T00:21:35.387070400,ENDE_EINER_SPUR,500,true,354,80,9,146.61590524534688,1788.5346513879206,min:1  avg:14.401442307692308  max:74,min:1  avg:54.40559440559441  max:166,min:1  avg:80.92504258943782  max:194,min:1  avg:6.16120218579235  max:136,Radius: 400 Cooldown: 50 MinOffset: 1.3
3.0,2024-10-08T00:26:49.063711700,ENDE_EINER_SPUR,500,true,346,88,19,146.9560810810811,1755.365246761092,min:1  avg:17.104575163398692  max:92,min:1  avg:51.759515570934255  max:176,min:1  avg:80.58290598290598  max:175,min:1  avg:6.327823691460055  max:118,Radius: 400 Cooldown: 50 MinOffset: 1.5
3.0,2024-10-08T00:31:55.001685500,ENDE_EINER_SPUR,500,true,364,75,10,140.7846655791191,1768.7783276809755,min:1  avg:14.468409586056644  max:77,min:1  avg:50.90693739424704  max:175,min:2  avg:78.15270935960591  max:171,min:1  avg:5.935483870967742  max:117,Radius: 400 Cooldown: 50 MinOffset: 1.7
3.0,2024-10-08T00:37:16.581712400,ENDE_EINER_SPUR,500,true,354,83,8,148.41176470588235,1796.3054705656614,min:1  avg:15.429223744292237  max:76,min:1  avg:54.446735395189  max:189,min:1  avg:80.80743243243244  max:180,min:1  avg:6.103260869565218  max:121,Radius: 400 Cooldown: 50 MinOffset: 1.9
3.0,2024-10-08T00:42:32.369533800,ENDE_EINER_SPUR,500,true,339,85,8,151.1617900172117,1787.986993002475,min:1  avg:16.82247191011236  max:78,min:1  avg:61.05096660808436  max:188,min:1  avg:75.92027729636048  max:163,min:1  avg:5.7578347578347575  max:117,Radius: 400 Cooldown: 70 MinOffset: 1.1
3.0,2024-10-08T00:47:37.972686300,ENDE_EINER_SPUR,500,true,340,85,5,164.29465930018415,1834.279130909268,min:1  avg:14.30562347188264  max:76,min:3  avg:70.77083333333333  max:191,min:1  avg:82.36685288640597  max:174,min:1  avg:5.49438202247191  max:180,Radius: 400 Cooldown: 70 MinOffset: 1.3
3.0,2024-10-08T00:52:57.192974400,ENDE_EINER_SPUR,500,true,351,78,9,145.73432343234325,1763.08506169715,min:1  avg:14.252358490566039  max:70,min:1  avg:59.05067567567568  max:191,min:1  avg:75.7720465890183  max:166,min:1  avg:5.573407202216067  max:118,Radius: 400 Cooldown: 70 MinOffset: 1.5
3.0,2024-10-08T00:58:16.919458300,ENDE_EINER_SPUR,500,true,342,94,10,153.12326388888889,1746.9790623675171,min:1  avg:19.23569794050343  max:95,min:1  avg:60.35420393559929  max:180,min:2  avg:78.05820105820106  max:171,min:1  avg:5.630252100840337  max:122,Radius: 400 Cooldown: 70 MinOffset: 1.7
3.0,2024-10-08T01:03:39.863098600,ENDE_EINER_SPUR,500,true,350,143,10,153.2551724137931,1778.0295008248802,min:1  avg:16.5  max:70,min:1  avg:62.93121693121693  max:166,min:1  avg:76.53752181500873  max:185,min:1  avg:5.365650969529086  max:117,Radius: 400 Cooldown: 70 MinOffset: 1.9
3.0,2024-10-08T01:08:51.538550800,ENDE_EINER_SPUR,500,true,349,56,6,147.07190635451505,1760.611041287245,min:1  avg:16.102739726027398  max:81,min:1  avg:60.148972602739725  max:184,min:1  avg:74.78716216216216  max:186,min:1  avg:4.865168539325842  max:116,Radius: 400 Cooldown: 90 MinOffset: 1.1
